"2023-06-29 05:03 PM;","... interest rates, geopolitics, war, demand volatility, supply chain ... at the 42nd annual general meeting of India's second-largest IT company.
Read Full Article on https://m.economictimes.com/tech/information-tech/large-deals-provide-solid-foundation-to-grow-for-infosys-nandan-nilekani/articleshow/101347268.cms
##geopolitics#geopoliticsindia#geopolitics#geopoliticsindia#india","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://m.economictimes.com/tech/information-tech/large-deals-provide-solid-foundation-to-grow-for-infosys-nandan-nilekani/articleshow/101347268.cms",
"2023-06-29 05:33 PM;","Eurasia Group Chairman on China, Geopolitics ... discusses China's economic outlook and the impact of US export control on China.
Read Full Article on https://www.bloomberg.com/news/videos/2023-06-29/cornell-s-prasad-on-china-s-economy-us-export-control-video
##china#chinageopolitics#china#chinageopolitics#geopolitics","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.bloomberg.com/news/videos/2023-06-29/cornell-s-prasad-on-china-s-economy-us-export-control-video",
"2023-06-29 06:03 PM;","On Tuesday (June 27), the International Cricket Council (ICC) released the full schedule of the upcoming ICC ODI World Cup 2023 edition,&nbsp;...
Read Full Article on https://www.wionews.com/sports/cwc23-they-have-signed-icc-on-pakistans-participation-in-mega-event-in-india-609997
##india#indiapakistan#india#indiapakistan#pakistan","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.wionews.com/sports/cwc23-they-have-signed-icc-on-pakistans-participation-in-mega-event-in-india-609997",
"2023-06-29 06:33 PM;","India-Egypt collaboration empowers both nations to expand economic and geopolitical influence.
Read Full Article on https://indianexpress.com/article/opinion/columns/pm-modi-egypt-visit-president-abdel-fattah-el-sisi-pm-narendra-modi-8689341/lite/
##geopolitics#geopoliticsindia#geopolitics#geopoliticsindia#india","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://indianexpress.com/article/opinion/columns/pm-modi-egypt-visit-president-abdel-fattah-el-sisi-pm-narendra-modi-8689341/lite/",
"2023-06-29 07:03 PM;","Pakistani officials view this development as a direct threat to the country's security interests, according to a media report, , pakistan india, ...
Read Full Article on https://www.businessworld.in/article/Pakistan-Warns-Of-Countermeasures-As-US-India-Defence-Ties-Strengthen/29-06-2023-482350
##india#indiapakistan#india#indiapakistan#pakistan","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.businessworld.in/article/Pakistan-Warns-Of-Countermeasures-As-US-India-Defence-Ties-Strengthen/29-06-2023-482350",
"2023-06-29 07:33 PM;","... has called for stronger bonds with countries like India, Japan and Australia which can help ward off the growing influence of Communist China ...
Read Full Article on https://economictimes.indiatimes.com/news/india/nikki-haley-calls-for-stronger-bond-with-india-says-us-must-step-up-against-chinese-aggression/articleshow/101337484.cms
##china#chinaindia#china#chinaindia#india","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://economictimes.indiatimes.com/news/india/nikki-haley-calls-for-stronger-bond-with-india-says-us-must-step-up-against-chinese-aggression/articleshow/101337484.cms",
"2023-06-29 08:03 PM;","The 2023 World Cup schedule was finally revealed on Tuesday (June 27). India will play all nine league stages games in nine different venues acrss ...
Read Full Article on https://www.timesnownews.com/sports/cricket/india-at-2023-wc-pakistan-a-look-at-indias-3-toughest-games-in-the-2023-cricket-world-cup-league-stage-article-101345672
##india#indiapakistan#india#indiapakistan#pakistan","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.timesnownews.com/sports/cricket/india-at-2023-wc-pakistan-a-look-at-indias-3-toughest-games-in-the-2023-cricket-world-cup-league-stage-article-101345672",
"2023-06-29 08:33 PM;","By Kapil Sharma June 28, 2023 Updated: June 28, 2023 Geopolitics No Comments4 ... Pakistan has a history of engaging with the IMF to address its ...
Read Full Article on https://asianatimes.com/pakistan-seeks-2-5-billion-standby-aid-from-imf/
##pakistan#pakistangeopolitics#pakistan#pakistangeopolitics#geopolitics","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://asianatimes.com/pakistan-seeks-2-5-billion-standby-aid-from-imf/",
"2023-06-29 09:03 PM;","India-Pakistan ODI World Cup match on October 15 has caused the hotels rents in the city to surge upto 10 times the normal rates on that day.
Read Full Article on https://www.hindustantimes.com/india-news/india-pakistan-world-cup-match-ahmedabad-narendra-modi-stadium-october-15-cricket-world-cup-2023-hotels-in-ahmedabad-101688009175923.html
##india#indiapakistan#india#indiapakistan#pakistan","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.hindustantimes.com/india-news/india-pakistan-world-cup-match-ahmedabad-narendra-modi-stadium-october-15-cricket-world-cup-2023-hotels-in-ahmedabad-101688009175923.html",
"2023-06-29 09:33 PM;","- Candace Tse, managing director and global head of strategic advisory solutions at Goldman Sachs Asset Management. Ripple effects from China's ...
Read Full Article on https://www.morningstar.in/posts/74471/time-to-invest-in-emerging-markets.aspx
##china#chinaindia#china#chinaindia#india","","","Facebook","The Asia Hawk","","","","","","2023-06-29-16-33-16-655","https://www.morningstar.in/posts/74471/time-to-invest-in-emerging-markets.aspx",
